"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",51148.7643683222,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",51935.925327481,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",52578.3227790031,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",53219.3911687958,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",53635.2614227518,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",52675.1743008595,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",53430.1861851942,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",54403.3018758831,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",54685.317148032,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",56257.7139461051,,
"CAN","Canada","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",54298.9105675969,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",17312.5172246949,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",18205.3666741867,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",19306.3731302287,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",20778.455885233,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",21713.9509271951,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",22352.2533291418,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",23248.1589029567,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",23941.9810640768,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",24070.0526140981,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",23973.6666593972,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",24710.4851611255,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",24911.8377454131,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",24957.4549193736,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",24801.8571007414,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",25324.9126789162,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",26069.6478966016,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",26990.312606657,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",28369.8084528943,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",29872.4351145543,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",31113.2749202304,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",30790.2632372494,,
"CZE","Czech Republic","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",31722.5175663448,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",47548.8338462698,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",47832.0048625147,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",48921.2607211016,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",50128.6749210541,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",51244.3470038413,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",52129.5653219639,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",53007.7983916839,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",53598.7589589885,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",54308.3034968074,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",55623.9809632543,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",56248.8273093699,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",55952.6085929536,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",55869.0759522555,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",56259.301047628,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",57332.8940738738,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",58343.2489602734,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",58332.2596091913,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",58669.7014254054,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",59175.7865746082,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",59705.1547241451,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",60417.8084401457,,
"DNK","Denmark","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",62053.8532442887,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",39924.7447914803,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",40134.7537620183,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",40350.3703059937,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",41117.2240246413,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",42474.2557538364,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",43368.5036868176,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",44266.1325917474,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",44857.672054803,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",45241.2087453282,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",45631.3057473921,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",46262.8048899904,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",46275.9314480637,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",46312.8588762804,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",45849.8592368194,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",45834.7436066727,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",46193.7339604692,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",46599.4385400729,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",46331.8902548636,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",46673.6915480754,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",47154.5499379565,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",47299.0338354153,,
"FIN","Finland","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",50697.7929295421,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",40075.8665719275,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",40328.126411557,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",41415.9338962487,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",41754.0664139514,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",42434.812193927,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",42946.0568732116,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",43425.5363190101,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",43584.4943182915,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",43500.9047566945,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",44884.958651256,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",45791.0659379029,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",45708.8389722874,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",46004.8229735562,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2013","2013","USD","US Dollar","0","Units","2021","2021",46392.3574719985,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2014","2014","USD","US Dollar","0","Units","2021","2021",46711.5246971043,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2015","2015","USD","US Dollar","0","Units","2021","2021",47157.1790678884,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2016","2016","USD","US Dollar","0","Units","2021","2021",47702.5930302887,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2017","2017","USD","US Dollar","0","Units","2021","2021",48364.5619279381,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2018","2018","USD","US Dollar","0","Units","2021","2021",48302.8180688659,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2019","2019","USD","US Dollar","0","Units","2021","2021",48768.783706745,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2020","2020","USD","US Dollar","0","Units","2021","2021",46765.1051201413,,
"FRA","France","USDPPP","In 2021 constant prices at 2021 USD PPPs","2021","2021","USD","US Dollar","0","Units","2021","2021",49618.7997253419,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2000","2000","USD","US Dollar","0","Units","2021","2021",47710.9847465933,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2001","2001","USD","US Dollar","0","Units","2021","2021",48058.9214364856,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2002","2002","USD","US Dollar","0","Units","2021","2021",48342.0578172677,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2003","2003","USD","US Dollar","0","Units","2021","2021",48502.2764513752,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2004","2004","USD","US Dollar","0","Units","2021","2021",48496.0216610124,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2005","2005","USD","US Dollar","0","Units","2021","2021",48671.3306872327,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2006","2006","USD","US Dollar","0","Units","2021","2021",48662.0056492813,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2007","2007","USD","US Dollar","0","Units","2021","2021",48513.9396727645,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2008","2008","USD","US Dollar","0","Units","2021","2021",48731.3265254939,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2009","2009","USD","US Dollar","0","Units","2021","2021",48741.1062929221,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2010","2010","USD","US Dollar","0","Units","2021","2021",49167.9347578749,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2011","2011","USD","US Dollar","0","Units","2021","2021",50160.0457185476,,
"DEU","Germany","USDPPP","In 2021 constant prices at 2021 USD PPPs","2012","2012","USD","US Dollar","0","Units","2021","2021",50828.8815346567,,
